-0.124212 -0.013012
-0.124654 -0.011035
-0.125066 -0.009047
-0.125446 -0.007048
-0.125796 -0.005040
-0.126115 -0.003022
-0.126402 -0.000995
-0.126658 0.001040
-0.126881 0.003084
-0.127073 0.005135
-0.127233 0.007193
-0.127360 0.009257
-0.127455 0.011328
-0.127517 0.013404
-0.127546 0.015486
-0.127542 0.017572
-0.127506 0.019662
-0.127436 0.021756
-0.127332 0.023852
-0.127195 0.025952
-0.127025 0.028053
-0.126821 0.030156
-0.126583 0.032260
-0.126311 0.034364
-0.126006 0.036468
-0.125666 0.038572
-0.125292 0.040675
-0.124885 0.042776
-0.124443 0.044875
-0.123966 0.046971
-0.123456 0.049064
-0.122912 0.051153
-0.122333 0.053238
-0.121720 0.055318
-0.121072 0.057392
-0.120391 0.059461
-0.119675 0.061523
-0.118925 0.063578
-0.118141 0.065625
-0.117322 0.067665
-0.116470 0.069695
-0.115584 0.071717
-0.114664 0.073729
-0.113710 0.075730
-0.112722 0.077721
-0.111700 0.079700
-0.110645 0.081667
-0.109557 0.083621
-0.108435 0.085563
-0.107280 0.087491
-0.106093 0.089405
-0.104872 0.091304
-0.103618 0.093188
-0.102332 0.095056
-0.101013 0.096908
-0.099663 0.098743
-0.098280 0.100561
-0.096865 0.102361
-0.095419 0.104142
-0.093942 0.105905
-0.092433 0.107647
-0.090893 0.109370
-0.089323 0.111073
-0.087722 0.112754
-0.086091 0.114413
-0.084430 0.116051
-0.082739 0.117666
-0.081019 0.119258
-0.079270 0.120826
-0.077492 0.122370
-0.075685 0.123889
-0.073851 0.125384
-0.071988 0.126852
-0.070098 0.128295
-0.068181 0.129711
-0.066237 0.131099
-0.064267 0.132461
-0.062270 0.133794
-0.060248 0.135099
-0.058201 0.136375
-0.056128 0.137621
-0.054031 0.138838
-0.051910 0.140024
-0.049765 0.141179
-0.047597 0.142303
-0.045406 0.143396
-0.043192 0.144457
-0.040956 0.145485
-0.038699 0.146480
-0.036420 0.147442
-0.034121 0.148370
-0.031802 0.149264
-0.029463 0.150123
-0.027105 0.150948
-0.024728 0.151737
-0.022333 0.152491
-0.019920 0.153208
-0.017490 0.153889
-0.015043 0.154534
-0.012580 0.155141
-0.010101 0.155711
-0.007607 0.156243
-0.005098 0.156738
-0.002576 0.157193
-0.000040 0.157610
0.002509 0.157988
0.005070 0.158327
0.007643 0.158626
0.010227 0.158885
0.012822 0.159104
0.015427 0.159283
0.018042 0.159421
0.020665 0.159518
0.023296 0.159574
0.025935 0.159588
0.028581 0.159561
0.031234 0.159492
0.033892 0.159381
0.036555 0.159227
0.039223 0.159032
0.041895 0.158793
0.044570 0.158512
0.047247 0.158188
0.049927 0.157821
0.052608 0.157411
0.055289 0.156957
0.057970 0.156459
0.060651 0.155919
0.063330 0.155334
0.066008 0.154705
0.068682 0.154033
0.071353 0.153317
0.074020 0.152556
0.076683 0.151752
0.079339 0.150903
0.081990 0.150010
0.084634 0.149073
0.087271 0.148092
0.089899 0.147066
0.092518 0.145996
0.095128 0.144882
0.097727 0.143724
0.100316 0.142522
0.102892 0.141275
0.105457 0.139984
0.108008 0.138650
0.110545 0.137271
0.113068 0.135849
0.115576 0.134382
0.118068 0.132872
0.120543 0.131319
0.123001 0.129722
0.125440 0.128082
0.127861 0.126398
0.130263 0.124672
0.132644 0.122903
0.135004 0.121091
0.137343 0.119237
0.139660 0.117340
0.141953 0.115402
0.144223 0.113422
0.146468 0.111400
0.148689 0.109336
0.150883 0.107232
0.153051 0.105087
0.155192 0.102902
0.157305 0.100676
0.159389 0.098410
0.161444 0.096104
0.163469 0.093760
0.165463 0.091376
0.167426 0.088953
0.169357 0.086493
0.171256 0.083994
0.173121 0.081458
0.174952 0.078884
0.176748 0.076274
0.178509 0.073628
0.180234 0.070945
0.181922 0.068227
0.183573 0.065474
0.185186 0.062686
0.186761 0.059864
0.188296 0.057008
0.189791 0.054119
0.191246 0.051197
0.192660 0.048243
0.194032 0.045257
0.195361 0.042240
0.196648 0.039192
0.197891 0.036114
0.199090 0.033006
0.200244 0.029869
0.201353 0.026704
0.202416 0.023511
0.203432 0.020290
0.204402 0.017043
0.205324 0.013770
0.206197 0.010471
0.207022 0.007147
0.207798 0.003799
0.208524 0.000427
0.209200 -0.002968
0.209825 -0.006385
0.210398 -0.009823
0.210920 -0.013283
0.211390 -0.016763
0.211806 -0.020262
0.212170 -0.023780
0.212480 -0.027317
0.212735 -0.030870
0.212936 -0.034440
0.213082 -0.038027
0.213172 -0.041628
0.213206 -0.045244
0.213184 -0.048873
0.213105 -0.052515
0.212969 -0.056170
0.212776 -0.059835
0.212524 -0.063511
0.212214 -0.067197
0.211846 -0.070891
0.211418 -0.074594
0.210931 -0.078303
0.210384 -0.082019
0.209778 -0.085741
0.209111 -0.089467
0.208383 -0.093197
0.207594 -0.096929
0.206744 -0.100664
0.205833 -0.104400
0.204860 -0.108136
0.203825 -0.111872
0.202727 -0.115606
0.201567 -0.119337
0.200345 -0.123065
0.199059 -0.126789
0.197711 -0.130508
0.196299 -0.134220
0.194824 -0.137925
0.193285 -0.141623
0.191682 -0.145311
0.190016 -0.148989
0.188286 -0.152657
0.186491 -0.156313
0.184632 -0.159955
0.182709 -0.163584
0.180722 -0.167198
0.178670 -0.170797
0.176553 -0.174378
0.174372 -0.177942
0.172127 -0.181487
0.169816 -0.185012
0.167442 -0.188516
0.165002 -0.191999
0.162498 -0.195459
0.159930 -0.198895
0.157297 -0.202306
0.154600 -0.205691
0.151838 -0.209049
0.149012 -0.212380
0.146122 -0.215681
0.143168 -0.218952
0.140149 -0.222192
0.137067 -0.225400
0.133922 -0.228575
0.130713 -0.231716
0.127441 -0.234821
0.124105 -0.237890
0.120707 -0.240922
0.117246 -0.243915
0.113722 -0.246869
0.110137 -0.249782
0.106489 -0.252653
0.102779 -0.255482
0.099009 -0.258267
0.095177 -0.261007
0.091284 -0.263701
0.087331 -0.266348
0.083318 -0.268947
0.079245 -0.271497
0.075112 -0.273996
0.070921 -0.276445
0.066671 -0.278840
0.062363 -0.281183
0.057997 -0.283470
0.053573 -0.285702
0.049093 -0.287878
0.044556 -0.289995
0.039963 -0.292054
0.035315 -0.294052
0.030612 -0.295990
0.025854 -0.297865
0.021042 -0.299677
0.016177 -0.301425
0.011259 -0.303107
0.006289 -0.304722
0.001267 -0.306270
-0.003805 -0.307750
-0.008929 -0.309159
-0.014102 -0.310498
-0.019324 -0.311765
-0.024594 -0.312959
-0.029913 -0.314078
-0.035279 -0.315123
-0.040691 -0.316091
-0.046148 -0.316982
-0.051651 -0.317794
-0.057198 -0.318527
-0.062788 -0.319179
-0.068421 -0.319749
-0.074096 -0.320236
-0.079812 -0.320640
-0.085569 -0.320959
-0.091364 -0.321192
-0.097199 -0.321337
-0.103071 -0.321394
-0.108980 -0.321362
-0.114925 -0.321240
-0.120905 -0.321026
-0.126919 -0.320720
-0.132966 -0.320320
-0.139045 -0.319825
-0.145156 -0.319235
-0.151297 -0.318547
-0.157467 -0.317762
-0.163666 -0.316877
-0.169892 -0.315893
-0.176144 -0.314807
-0.182421 -0.313619
-0.188722 -0.312328
-0.195046 -0.310932
-0.201392 -0.309430
-0.207758 -0.307822
-0.214145 -0.306106
-0.220549 -0.304281
-0.226971 -0.302346
-0.233409 -0.300300
-0.239861 -0.298142
-0.246328 -0.295870
-0.252806 -0.293484
-0.259296 -0.290983
-0.265795 -0.288365
-0.272303 -0.285629
-0.278818 -0.282774
-0.285339 -0.279799
-0.291864 -0.276703
-0.298393 -0.273484
-0.304923 -0.270142
-0.311453 -0.266676
-0.317982 -0.263083
-0.324509 -0.259364
-0.331031 -0.255516
-0.337548 -0.251539
-0.344057 -0.247431
-0.350558 -0.243191
-0.357049 -0.238818
-0.363527 -0.234311
-0.369992 -0.229669
-0.376442 -0.224889
-0.382875 -0.219972
-0.389289 -0.214915
-0.395683 -0.209717
-0.402055 -0.204378
-0.408403 -0.198895
-0.414725 -0.193267
-0.421019 -0.187494
-0.427284 -0.181573
-0.433518 -0.175503
-0.439718 -0.169283
-0.445883 -0.162911
-0.452010 -0.156386
-0.458098 -0.149706
-0.464144 -0.142870
-0.470146 -0.135876
-0.476103 -0.128723
-0.482010 -0.121409
-0.487868 -0.113932
-0.493672 -0.106291
-0.499421 -0.098484
-0.505112 -0.090510
-0.510743 -0.082366
-0.516311 -0.074051
-0.521813 -0.065562
-0.527247 -0.056899
-0.532610 -0.048058
-0.537899 -0.039039
-0.543111 -0.029839
-0.548244 -0.020455
-0.553293 -0.010887
-0.558257 -0.001131
-0.563131 0.008814
-0.567912 0.018951
-0.572597 0.029282
-0.577183 0.039810
-0.581665 0.050537
-0.586040 0.061465
-0.590305 0.072598
-0.594454 0.083937
-0.598484 0.095487
-0.602390 0.107248
-0.606169 0.119225
-0.609815 0.131421
-0.613323 0.143838
-0.616689 0.156479
-0.619908 0.169349
-0.622974 0.182450
-0.625882 0.195786
-0.628626 0.209360
-0.631199 0.223176
-0.633597 0.237238
-0.635811 0.251550
-0.637836 0.266115
-0.639664 0.280939
-0.641288 0.296024
-0.642700 0.311377
-0.643893 0.327000
-0.644857 0.342899
-0.645584 0.359079
-0.646064 0.375544
-0.646288 0.392301
-0.646246 0.409352
-0.645927 0.426706
-0.645319 0.444366
-0.644412 0.462338
-0.643191 0.480629
-0.641645 0.499244
-0.639759 0.518190
-0.637519 0.537472
-0.634909 0.557097
-0.631914 0.577072
-0.628515 0.597403
-0.624695 0.618097
-0.620434 0.639161
-0.615713 0.660601
-0.610509 0.682426
-0.604799 0.704642
-0.598560 0.727255
-0.591765 0.750274
-0.584386 0.773704
-0.576396 0.797554
-0.567762 0.821830
-0.558452 0.846537
-0.548430 0.871684
-0.537659 0.897275
-0.526099 0.923315
-0.513707 0.949811
-0.500437 0.976765
-0.486241 1.004181
-0.471067 1.032062
-0.454859 1.060408
-0.437557 1.089218
-0.419099 1.118491
-0.399415 1.148221
-0.378434 1.178403
-0.356078 1.209026
-0.332263 1.240076
-0.306901 1.271537
-0.279895 1.303388
-0.251146 1.335600
-0.220544 1.368141
-0.187974 1.400971
-0.153312 1.434040
-0.116428 1.467290
-0.077182 1.500651
-0.035426 1.534043
0.008994 1.567366
0.056243 1.600509
0.106492 1.633338
0.159922 1.665698
0.216716 1.697409
0.277067 1.728263
0.341167 1.758020
0.409212 1.786403
0.481395 1.813095
0.557900 1.837735
0.638902 1.859912
0.724555 1.879159
0.814986 1.894952
0.910284 1.906706
1.010488 1.913769
1.115575 1.915422
1.225438 1.910884
1.339870 1.899309
1.458545 1.879801
1.580991 1.851421
1.706572 1.813211
1.834466 1.764217
1.963643 1.703526
2.092855 1.630306
2.220630 1.543857
2.345284 1.443671
2.464934 1.329487
2.577549 1.201354
2.680997 1.059685
2.773134 0.905296
2.851887 0.739431
2.915364 0.563757
2.961952 0.380331
2.990422 0.191538
3.000000 -0.000000
2.990422 -0.191538
2.961952 -0.380331
2.915364 -0.563757
2.851887 -0.739431
2.773134 -0.905296
2.680997 -1.059685
2.577549 -1.201354
2.464934 -1.329487
2.345284 -1.443671
2.220630 -1.543857
2.092855 -1.630306
1.963643 -1.703526
1.834466 -1.764217
1.706572 -1.813211
1.580991 -1.851421
1.458545 -1.879801
1.339870 -1.899309
1.225438 -1.910884
1.115575 -1.915422
1.010488 -1.913769
0.910284 -1.906706
0.814986 -1.894952
0.724555 -1.879159
0.638902 -1.859912
0.557900 -1.837735
0.481395 -1.813095
0.409212 -1.786403
0.341167 -1.758020
0.277067 -1.728263
0.216716 -1.697409
0.159922 -1.665698
0.106492 -1.633338
0.056243 -1.600509
0.008994 -1.567366
-0.035426 -1.534043
-0.077182 -1.500651
-0.116428 -1.467290
-0.153312 -1.434040
-0.187974 -1.400971
-0.220544 -1.368141
-0.251146 -1.335600
-0.279895 -1.303388
-0.306901 -1.271537
-0.332263 -1.240076
-0.356078 -1.209026
-0.378434 -1.178403
-0.399415 -1.148221
-0.419099 -1.118491
-0.437557 -1.089218
-0.454859 -1.060408
-0.471067 -1.032062
-0.486241 -1.004181
-0.500437 -0.976765
-0.513707 -0.949811
-0.526099 -0.923315
-0.537659 -0.897275
-0.548430 -0.871684
-0.558452 -0.846537
-0.567762 -0.821830
-0.576396 -0.797554
-0.584386 -0.773704
-0.591765 -0.750274
-0.598560 -0.727255
-0.604799 -0.704642
-0.610509 -0.682426
-0.615713 -0.660601
-0.620434 -0.639161
-0.624695 -0.618097
-0.628515 -0.597403
-0.631914 -0.577072
-0.634909 -0.557097
-0.637519 -0.537472
-0.639759 -0.518190
-0.641645 -0.499244
-0.643191 -0.480629
-0.644412 -0.462338
-0.645319 -0.444366
-0.645927 -0.426706
-0.646246 -0.409352
-0.646288 -0.392301
-0.646064 -0.375544
-0.645584 -0.359079
-0.644857 -0.342899
-0.643893 -0.327000
-0.642700 -0.311377
-0.641288 -0.296024
-0.639664 -0.280939
-0.637836 -0.266115
-0.635811 -0.251550
-0.633597 -0.237238
-0.631199 -0.223176
-0.628626 -0.209360
-0.625882 -0.195786
-0.622974 -0.182450
-0.619908 -0.169349
-0.616689 -0.156479
-0.613323 -0.143838
-0.609815 -0.131421
-0.606169 -0.119225
-0.602390 -0.107248
-0.598484 -0.095487
-0.594454 -0.083937
-0.590305 -0.072598
-0.586040 -0.061465
-0.581665 -0.050537
-0.577183 -0.039810
-0.572597 -0.029282
-0.567912 -0.018951
-0.563131 -0.008814
-0.558257 0.001131
-0.553293 0.010887
-0.548244 0.020455
-0.543111 0.029839
-0.537899 0.039039
-0.532610 0.048058
-0.527247 0.056899
-0.521813 0.065562
-0.516311 0.074051
-0.510743 0.082366
-0.505112 0.090510
-0.499421 0.098484
-0.493672 0.106291
-0.487868 0.113932
-0.482010 0.121409
-0.476103 0.128723
-0.470146 0.135876
-0.464144 0.142870
-0.458098 0.149706
-0.452010 0.156386
-0.445883 0.162911
-0.439718 0.169283
-0.433518 0.175503
-0.427284 0.181573
-0.421019 0.187494
-0.414725 0.193267
-0.408403 0.198895
-0.402055 0.204378
-0.395683 0.209717
-0.389289 0.214915
-0.382875 0.219972
-0.376442 0.224889
-0.369992 0.229669
-0.363527 0.234311
-0.357049 0.238818
-0.350558 0.243191
-0.344057 0.247431
-0.337548 0.251539
-0.331031 0.255516
-0.324509 0.259364
-0.317982 0.263083
-0.311453 0.266676
-0.304923 0.270142
-0.298393 0.273484
-0.291864 0.276703
-0.285339 0.279799
-0.278818 0.282774
-0.272303 0.285629
-0.265795 0.288365
-0.259296 0.290983
-0.252806 0.293484
-0.246328 0.295870
-0.239861 0.298142
-0.233409 0.300300
-0.226971 0.302346
-0.220549 0.304281
-0.214145 0.306106
-0.207758 0.307822
-0.201392 0.309430
-0.195046 0.310932
-0.188722 0.312328
-0.182421 0.313619
-0.176144 0.314807
-0.169892 0.315893
-0.163666 0.316877
-0.157467 0.317762
-0.151297 0.318547
-0.145156 0.319235
-0.139045 0.319825
-0.132966 0.320320
-0.126919 0.320720
-0.120905 0.321026
-0.114925 0.321240
-0.108980 0.321362
-0.103071 0.321394
-0.097199 0.321337
-0.091364 0.321192
-0.085569 0.320959
-0.079812 0.320640
-0.074096 0.320236
-0.068421 0.319749
-0.062788 0.319179
-0.057198 0.318527
-0.051651 0.317794
-0.046148 0.316982
-0.040691 0.316091
-0.035279 0.315123
-0.029913 0.314078
-0.024594 0.312959
-0.019324 0.311765
-0.014102 0.310498
-0.008929 0.309159
-0.003805 0.307750
0.001267 0.306270
0.006289 0.304722
0.011259 0.303107
0.016177 0.301425
0.021042 0.299677
0.025854 0.297865
0.030612 0.295990
0.035315 0.294052
0.039963 0.292054
0.044556 0.289995
0.049093 0.287878
0.053573 0.285702
0.057997 0.283470
0.062363 0.281183
0.066671 0.278840
0.070921 0.276445
0.075112 0.273996
0.079245 0.271497
0.083318 0.268947
0.087331 0.266348
0.091284 0.263701
0.095177 0.261007
0.099009 0.258267
0.102779 0.255482
0.106489 0.252653
0.110137 0.249782
0.113722 0.246869
0.117246 0.243915
0.120707 0.240922
0.124105 0.237890
0.127441 0.234821
0.130713 0.231716
0.133922 0.228575
0.137067 0.225400
0.140149 0.222192
0.143168 0.218952
0.146122 0.215681
0.149012 0.212380
0.151838 0.209049
0.154600 0.205691
0.157297 0.202306
0.159930 0.198895
0.162498 0.195459
0.165002 0.191999
0.167442 0.188516
0.169816 0.185012
0.172127 0.181487
0.174372 0.177942
0.176553 0.174378
0.178670 0.170797
0.180722 0.167198
0.182709 0.163584
0.184632 0.159955
0.186491 0.156313
0.188286 0.152657
0.190016 0.148989
0.191682 0.145311
0.193285 0.141623
0.194824 0.137925
0.196299 0.134220
0.197711 0.130508
